DATETIME,DATE,PERIOD,PRICE_SP,PRICE_PT
2026-03-17 17:00:00,2026-03-17,69,0.0,0.0
2026-03-17 17:15:00,2026-03-17,70,0.01,0.01
2026-03-17 17:30:00,2026-03-17,71,3.78,3.78
2026-03-17 17:45:00,2026-03-17,72,9.32,9.32
2026-03-17 18:00:00,2026-03-17,73,6.0,6.0
2026-03-17 18:15:00,2026-03-17,74,31.92,31.92
2026-03-17 18:30:00,2026-03-17,75,80.13,47.91
2026-03-17 18:45:00,2026-03-17,76,122.94,48.72
2026-03-17 19:00:00,2026-03-17,77,115.0,96.31
2026-03-17 19:15:00,2026-03-17,78,130.0,100.11
2026-03-17 19:30:00,2026-03-17,79,146.2,101.8
2026-03-17 19:45:00,2026-03-17,80,144.65,106.46
2026-03-17 20:00:00,2026-03-17,81,145.54,107.85
2026-03-17 20:15:00,2026-03-17,82,139.89,109.71
2026-03-17 20:30:00,2026-03-17,83,120.01,109.71
2026-03-17 20:45:00,2026-03-17,84,112.16,112.16
2026-03-17 21:00:00,2026-03-17,85,107.36,107.36
2026-03-17 21:15:00,2026-03-17,86,105.0,105.0
2026-03-17 21:30:00,2026-03-17,87,97.43,97.43
2026-03-17 21:45:00,2026-03-17,88,86.0,86.0
2026-03-17 22:00:00,2026-03-17,89,88.0,88.0
2026-03-17 22:15:00,2026-03-17,90,66.0,66.0
2026-03-17 22:30:00,2026-03-17,91,73.4,73.4
2026-03-17 22:45:00,2026-03-17,92,52.48,52.48
2026-03-17 23:00:00,2026-03-17,93,70.0,70.0
2026-03-17 23:15:00,2026-03-17,94,46.0,46.0
2026-03-17 23:30:00,2026-03-17,95,42.04,42.04
2026-03-17 23:45:00,2026-03-17,96,34.67,34.67
2026-03-18 00:00:00,2026-03-18,1,52.2,52.2
2026-03-18 00:15:00,2026-03-18,2,45.04,45.04
2026-03-18 00:30:00,2026-03-18,3,30.0,30.0
2026-03-18 00:45:00,2026-03-18,4,23.0,23.0
2026-03-18 01:00:00,2026-03-18,5,30.64,30.64
2026-03-18 01:15:00,2026-03-18,6,25.4,25.4
2026-03-18 01:30:00,2026-03-18,7,30.0,30.0
2026-03-18 01:45:00,2026-03-18,8,25.2,25.2
2026-03-18 02:00:00,2026-03-18,9,37.28,37.28
2026-03-18 02:15:00,2026-03-18,10,30.6,30.6
2026-03-18 02:30:00,2026-03-18,11,37.62,37.62
2026-03-18 02:45:00,2026-03-18,12,29.65,29.65
2026-03-18 03:00:00,2026-03-18,13,29.17,29.17
2026-03-18 03:15:00,2026-03-18,14,28.78,28.78
2026-03-18 03:30:00,2026-03-18,15,28.91,28.91
2026-03-18 03:45:00,2026-03-18,16,27.63,27.63
2026-03-18 04:00:00,2026-03-18,17,28.78,28.78
2026-03-18 04:15:00,2026-03-18,18,28.2,28.2
2026-03-18 04:30:00,2026-03-18,19,28.78,28.78
2026-03-18 04:45:00,2026-03-18,20,29.04,29.04
2026-03-18 05:00:00,2026-03-18,21,25.49,25.49
2026-03-18 05:15:00,2026-03-18,22,25.4,25.4
2026-03-18 05:30:00,2026-03-18,23,28.91,28.91
2026-03-18 05:45:00,2026-03-18,24,33.8,33.8
2026-03-18 06:00:00,2026-03-18,25,40.3,40.3
2026-03-18 06:15:00,2026-03-18,26,45.0,45.0
2026-03-18 06:30:00,2026-03-18,27,53.4,53.4
2026-03-18 06:45:00,2026-03-18,28,68.44,68.44
2026-03-18 07:00:00,2026-03-18,29,68.08,68.08
2026-03-18 07:15:00,2026-03-18,30,68.08,68.08
2026-03-18 07:30:00,2026-03-18,31,68.08,68.08
2026-03-18 07:45:00,2026-03-18,32,60.0,60.0
2026-03-18 08:00:00,2026-03-18,33,60.0,60.0
2026-03-18 08:15:00,2026-03-18,34,52.44,52.44
2026-03-18 08:30:00,2026-03-18,35,40.01,40.01
2026-03-18 08:45:00,2026-03-18,36,23.29,23.29
2026-03-18 09:00:00,2026-03-18,37,31.72,31.72
2026-03-18 09:15:00,2026-03-18,38,25.0,25.0
2026-03-18 09:30:00,2026-03-18,39,10.62,10.62
2026-03-18 09:45:00,2026-03-18,40,3.78,3.78
2026-03-18 10:00:00,2026-03-18,41,4.78,4.78
2026-03-18 10:15:00,2026-03-18,42,3.78,3.78
2026-03-18 10:30:00,2026-03-18,43,2.06,2.06
2026-03-18 10:45:00,2026-03-18,44,1.43,1.43
2026-03-18 11:00:00,2026-03-18,45,1.43,1.43
2026-03-18 11:15:00,2026-03-18,46,0.91,0.91
2026-03-18 11:30:00,2026-03-18,47,0.01,0.01
2026-03-18 11:45:00,2026-03-18,48,0.0,0.0
2026-03-18 12:00:00,2026-03-18,49,0.0,0.0
2026-03-18 12:15:00,2026-03-18,50,0.0,0.0
2026-03-18 12:30:00,2026-03-18,51,0.0,0.0
2026-03-18 12:45:00,2026-03-18,52,0.0,0.0
2026-03-18 13:00:00,2026-03-18,53,-0.01,-0.01
2026-03-18 13:15:00,2026-03-18,54,-0.01,-0.01
2026-03-18 13:30:00,2026-03-18,55,-0.01,-0.01
2026-03-18 13:45:00,2026-03-18,56,-0.01,-0.01
2026-03-18 14:00:00,2026-03-18,57,-0.01,-0.01
2026-03-18 14:15:00,2026-03-18,58,-0.01,-0.01
2026-03-18 14:30:00,2026-03-18,59,-0.01,-0.01
2026-03-18 14:45:00,2026-03-18,60,-0.01,-0.01
2026-03-18 15:00:00,2026-03-18,61,0.0,0.0
2026-03-18 15:15:00,2026-03-18,62,0.0,0.0
2026-03-18 15:30:00,2026-03-18,63,0.0,0.0
2026-03-18 15:45:00,2026-03-18,64,0.0,0.0
2026-03-18 16:00:00,2026-03-18,65,0.0,0.0
2026-03-18 16:15:00,2026-03-18,66,0.0,0.0
2026-03-18 16:30:00,2026-03-18,67,0.91,0.91
2026-03-18 16:45:00,2026-03-18,68,1.5,1.5
2026-03-18 17:00:00,2026-03-18,69,0.01,0.01
2026-03-18 17:15:00,2026-03-18,70,2.0,2.0
2026-03-18 17:30:00,2026-03-18,71,4.89,4.89
2026-03-18 17:45:00,2026-03-18,72,23.23,23.23
2026-03-18 18:00:00,2026-03-18,73,20.0,20.0
2026-03-18 18:15:00,2026-03-18,74,32.76,32.76
2026-03-18 18:30:00,2026-03-18,75,49.34,45.04
2026-03-18 18:45:00,2026-03-18,76,61.97,46.27
2026-03-18 19:00:00,2026-03-18,77,53.4,53.4
2026-03-18 19:15:00,2026-03-18,78,59.29,59.29
2026-03-18 19:30:00,2026-03-18,79,68.08,68.08
2026-03-18 19:45:00,2026-03-18,80,76.13,76.13
2026-03-18 20:00:00,2026-03-18,81,71.23,71.23
2026-03-18 20:15:00,2026-03-18,82,75.0,75.0
2026-03-18 20:30:00,2026-03-18,83,81.29,81.29
2026-03-18 20:45:00,2026-03-18,84,80.0,80.0
2026-03-18 21:00:00,2026-03-18,85,70.24,70.24
2026-03-18 21:15:00,2026-03-18,86,68.08,68.08
2026-03-18 21:30:00,2026-03-18,87,58.49,58.49
2026-03-18 21:45:00,2026-03-18,88,52.44,52.44
2026-03-18 22:00:00,2026-03-18,89,52.92,52.92
2026-03-18 22:15:00,2026-03-18,90,45.04,45.04
2026-03-18 22:30:00,2026-03-18,91,46.9,46.9
2026-03-18 22:45:00,2026-03-18,92,40.0,40.0
2026-03-18 23:00:00,2026-03-18,93,35.52,35.52
2026-03-18 23:15:00,2026-03-18,94,25.4,25.4
2026-03-18 23:30:00,2026-03-18,95,25.2,25.2
2026-03-18 23:45:00,2026-03-18,96,18.96,18.96
2026-03-19 00:00:00,2026-03-19,1,35.01,35.01
2026-03-19 00:15:00,2026-03-19,2,35.0,35.0
2026-03-19 00:30:00,2026-03-19,3,22.84,22.84
2026-03-19 00:45:00,2026-03-19,4,20.0,20.0
2026-03-19 01:00:00,2026-03-19,5,34.2,34.2
2026-03-19 01:15:00,2026-03-19,6,24.6,24.6
2026-03-19 01:30:00,2026-03-19,7,25.0,25.0
2026-03-19 01:45:00,2026-03-19,8,21.8,21.8
2026-03-19 02:00:00,2026-03-19,9,24.69,24.69
2026-03-19 02:15:00,2026-03-19,10,20.3,20.3
2026-03-19 02:30:00,2026-03-19,11,19.91,19.91
2026-03-19 02:45:00,2026-03-19,12,17.56,17.56
2026-03-19 03:00:00,2026-03-19,13,19.52,19.52
2026-03-19 03:15:00,2026-03-19,14,15.0,15.0
2026-03-19 03:30:00,2026-03-19,15,14.0,14.0
2026-03-19 03:45:00,2026-03-19,16,11.91,11.91
2026-03-19 04:00:00,2026-03-19,17,15.91,15.91
2026-03-19 04:15:00,2026-03-19,18,14.0,14.0
2026-03-19 04:30:00,2026-03-19,19,13.07,13.07
2026-03-19 04:45:00,2026-03-19,20,18.46,18.46
2026-03-19 05:00:00,2026-03-19,21,20.11,20.11
2026-03-19 05:15:00,2026-03-19,22,20.3,20.3
2026-03-19 05:30:00,2026-03-19,23,23.0,23.0
2026-03-19 05:45:00,2026-03-19,24,30.0,30.0
2026-03-19 06:00:00,2026-03-19,25,20.17,20.17
2026-03-19 06:15:00,2026-03-19,26,27.0,27.0
2026-03-19 06:30:00,2026-03-19,27,35.0,35.0
2026-03-19 06:45:00,2026-03-19,28,35.0,35.0
2026-03-19 07:00:00,2026-03-19,29,35.02,35.02
2026-03-19 07:15:00,2026-03-19,30,35.02,35.02
2026-03-19 07:30:00,2026-03-19,31,40.0,40.0
2026-03-19 07:45:00,2026-03-19,32,35.02,35.02
2026-03-19 08:00:00,2026-03-19,33,35.01,35.01
2026-03-19 08:15:00,2026-03-19,34,30.98,30.98
2026-03-19 08:30:00,2026-03-19,35,20.04,20.04
2026-03-19 08:45:00,2026-03-19,36,5.37,5.37
2026-03-19 09:00:00,2026-03-19,37,19.52,19.52
2026-03-19 09:15:00,2026-03-19,38,4.5,4.5
2026-03-19 09:30:00,2026-03-19,39,3.08,3.08
2026-03-19 09:45:00,2026-03-19,40,0.25,0.25
2026-03-19 10:00:00,2026-03-19,41,0.02,0.02
2026-03-19 10:15:00,2026-03-19,42,0.0,0.0
2026-03-19 10:30:00,2026-03-19,43,0.0,0.0
2026-03-19 10:45:00,2026-03-19,44,-0.02,-0.02
2026-03-19 11:00:00,2026-03-19,45,0.0,0.0
2026-03-19 11:15:00,2026-03-19,46,0.0,0.0
2026-03-19 11:30:00,2026-03-19,47,0.0,0.0
2026-03-19 11:45:00,2026-03-19,48,-0.01,-0.01
2026-03-19 12:00:00,2026-03-19,49,0.0,0.0
2026-03-19 12:15:00,2026-03-19,50,-0.01,-0.01
2026-03-19 12:30:00,2026-03-19,51,-0.01,-0.01
2026-03-19 12:45:00,2026-03-19,52,-0.01,-0.01
2026-03-19 13:00:00,2026-03-19,53,-0.01,-0.01
2026-03-19 13:15:00,2026-03-19,54,-0.01,-0.01
2026-03-19 13:30:00,2026-03-19,55,-0.01,-0.01
2026-03-19 13:45:00,2026-03-19,56,-0.01,-0.01
2026-03-19 14:00:00,2026-03-19,57,-0.01,-0.01
2026-03-19 14:15:00,2026-03-19,58,-0.01,-0.01
2026-03-19 14:30:00,2026-03-19,59,0.0,0.0
2026-03-19 14:45:00,2026-03-19,60,0.0,0.0
2026-03-19 15:00:00,2026-03-19,61,0.0,0.0
2026-03-19 15:15:00,2026-03-19,62,0.0,0.0
2026-03-19 15:30:00,2026-03-19,63,0.0,0.0
2026-03-19 15:45:00,2026-03-19,64,0.0,0.0
2026-03-19 16:00:00,2026-03-19,65,0.0,0.0
2026-03-19 16:15:00,2026-03-19,66,0.0,0.0
2026-03-19 16:30:00,2026-03-19,67,0.09,0.09
2026-03-19 16:45:00,2026-03-19,68,1.25,1.25
2026-03-19 17:00:00,2026-03-19,69,2.83,2.83
2026-03-19 17:15:00,2026-03-19,70,4.66,4.66
2026-03-19 17:30:00,2026-03-19,71,10.76,10.76
2026-03-19 17:45:00,2026-03-19,72,31.73,31.73
2026-03-19 18:00:00,2026-03-19,73,10.6,10.6
2026-03-19 18:15:00,2026-03-19,74,35.0,35.0
2026-03-19 18:30:00,2026-03-19,75,35.02,35.02
2026-03-19 18:45:00,2026-03-19,76,46.68,46.68
2026-03-19 19:00:00,2026-03-19,77,58.46,58.46
2026-03-19 19:15:00,2026-03-19,78,77.2,77.2
2026-03-19 19:30:00,2026-03-19,79,85.89,85.89
2026-03-19 19:45:00,2026-03-19,80,90.64,90.64
2026-03-19 20:00:00,2026-03-19,81,85.05,85.05
2026-03-19 20:15:00,2026-03-19,82,88.67,88.67
2026-03-19 20:30:00,2026-03-19,83,78.69,78.69
2026-03-19 20:45:00,2026-03-19,84,68.08,68.08
2026-03-19 21:00:00,2026-03-19,85,70.98,70.98
2026-03-19 21:15:00,2026-03-19,86,67.72,67.72
2026-03-19 21:30:00,2026-03-19,87,66.9,66.9
2026-03-19 21:45:00,2026-03-19,88,49.58,49.58
2026-03-19 22:00:00,2026-03-19,89,57.24,57.24
2026-03-19 22:15:00,2026-03-19,90,57.43,57.43
2026-03-19 22:30:00,2026-03-19,91,68.08,68.08
2026-03-19 22:45:00,2026-03-19,92,57.3,57.3
2026-03-19 23:00:00,2026-03-19,93,55.0,55.0
2026-03-19 23:15:00,2026-03-19,94,47.16,47.16
2026-03-19 23:30:00,2026-03-19,95,46.44,46.44
2026-03-19 23:45:00,2026-03-19,96,43.3,43.3
2026-03-20 00:00:00,2026-03-20,1,30.06,30.06
2026-03-20 00:15:00,2026-03-20,2,29.42,29.42
2026-03-20 00:30:00,2026-03-20,3,16.32,16.32
2026-03-20 00:45:00,2026-03-20,4,12.54,12.54
2026-03-20 01:00:00,2026-03-20,5,31.0,31.0
2026-03-20 01:15:00,2026-03-20,6,30.0,30.0
2026-03-20 01:30:00,2026-03-20,7,30.0,30.0
2026-03-20 01:45:00,2026-03-20,8,26.92,26.92
2026-03-20 02:00:00,2026-03-20,9,30.0,30.0
2026-03-20 02:15:00,2026-03-20,10,24.22,24.22
2026-03-20 02:30:00,2026-03-20,11,20.0,20.0
2026-03-20 02:45:00,2026-03-20,12,19.62,19.62
2026-03-20 03:00:00,2026-03-20,13,15.47,15.47
2026-03-20 03:15:00,2026-03-20,14,15.48,15.48
2026-03-20 03:30:00,2026-03-20,15,16.32,16.32
2026-03-20 03:45:00,2026-03-20,16,19.62,19.62
2026-03-20 04:00:00,2026-03-20,17,19.62,19.62
2026-03-20 04:15:00,2026-03-20,18,19.62,19.62
2026-03-20 04:30:00,2026-03-20,19,25.14,25.14
2026-03-20 04:45:00,2026-03-20,20,30.0,30.0
2026-03-20 05:00:00,2026-03-20,21,31.0,31.0
2026-03-20 05:15:00,2026-03-20,22,34.6,34.6
2026-03-20 05:30:00,2026-03-20,23,40.05,40.05
2026-03-20 05:45:00,2026-03-20,24,46.88,46.88
2026-03-20 06:00:00,2026-03-20,25,36.46,36.46
2026-03-20 06:15:00,2026-03-20,26,45.3,45.3
2026-03-20 06:30:00,2026-03-20,27,50.2,50.2
2026-03-20 06:45:00,2026-03-20,28,51.16,51.16
2026-03-20 07:00:00,2026-03-20,29,50.92,50.92
2026-03-20 07:15:00,2026-03-20,30,55.8,55.8
2026-03-20 07:30:00,2026-03-20,31,62.7,62.7
2026-03-20 07:45:00,2026-03-20,32,64.69,64.69
2026-03-20 08:00:00,2026-03-20,33,53.73,53.73
2026-03-20 08:15:00,2026-03-20,34,51.4,51.4
2026-03-20 08:30:00,2026-03-20,35,50.44,50.44
2026-03-20 08:45:00,2026-03-20,36,40.49,40.49
2026-03-20 09:00:00,2026-03-20,37,50.2,50.2
2026-03-20 09:15:00,2026-03-20,38,45.3,45.3
2026-03-20 09:30:00,2026-03-20,39,30.0,30.0
2026-03-20 09:45:00,2026-03-20,40,19.65,19.65
2026-03-20 10:00:00,2026-03-20,41,33.88,33.88
2026-03-20 10:15:00,2026-03-20,42,24.0,24.0
2026-03-20 10:30:00,2026-03-20,43,15.47,15.47
2026-03-20 10:45:00,2026-03-20,44,4.66,4.66
2026-03-20 11:00:00,2026-03-20,45,4.99,4.99
2026-03-20 11:15:00,2026-03-20,46,3.78,3.78
2026-03-20 11:30:00,2026-03-20,47,3.78,3.78
2026-03-20 11:45:00,2026-03-20,48,3.34,3.34
2026-03-20 12:00:00,2026-03-20,49,4.66,4.66
2026-03-20 12:15:00,2026-03-20,50,3.78,3.78
2026-03-20 12:30:00,2026-03-20,51,3.78,3.78
2026-03-20 12:45:00,2026-03-20,52,3.78,3.78
2026-03-20 13:00:00,2026-03-20,53,1.98,1.98
2026-03-20 13:15:00,2026-03-20,54,1.0,1.01
2026-03-20 13:30:00,2026-03-20,55,1.5,1.5
2026-03-20 13:45:00,2026-03-20,56,1.0,1.01
2026-03-20 14:00:00,2026-03-20,57,1.94,1.94
2026-03-20 14:15:00,2026-03-20,58,2.0,2.0
2026-03-20 14:30:00,2026-03-20,59,1.94,1.94
2026-03-20 14:45:00,2026-03-20,60,3.08,3.08
2026-03-20 15:00:00,2026-03-20,61,3.08,3.08
2026-03-20 15:15:00,2026-03-20,62,2.95,2.95
2026-03-20 15:30:00,2026-03-20,63,3.29,3.29
2026-03-20 15:45:00,2026-03-20,64,3.78,3.78
2026-03-20 16:00:00,2026-03-20,65,5.1,5.1
2026-03-20 16:15:00,2026-03-20,66,5.78,5.78
2026-03-20 16:30:00,2026-03-20,67,13.56,13.56
2026-03-20 16:45:00,2026-03-20,68,19.65,19.65
2026-03-20 17:00:00,2026-03-20,69,19.65,19.65
2026-03-20 17:15:00,2026-03-20,70,21.71,21.71
2026-03-20 17:30:00,2026-03-20,71,45.3,45.3
2026-03-20 17:45:00,2026-03-20,72,51.4,51.4
2026-03-20 18:00:00,2026-03-20,73,45.3,45.3
2026-03-20 18:15:00,2026-03-20,74,50.2,50.2
2026-03-20 18:30:00,2026-03-20,75,55.79,55.79
2026-03-20 18:45:00,2026-03-20,76,91.35,91.35
2026-03-20 19:00:00,2026-03-20,77,87.88,87.88
2026-03-20 19:15:00,2026-03-20,78,98.92,98.92
2026-03-20 19:30:00,2026-03-20,79,103.08,103.08
2026-03-20 19:45:00,2026-03-20,80,105.0,105.0
2026-03-20 20:00:00,2026-03-20,81,100.39,100.39
2026-03-20 20:15:00,2026-03-20,82,97.6,97.6
2026-03-20 20:30:00,2026-03-20,83,91.35,91.35
2026-03-20 20:45:00,2026-03-20,84,91.07,91.07
2026-03-20 21:00:00,2026-03-20,85,87.18,87.18
2026-03-20 21:15:00,2026-03-20,86,82.0,82.0
2026-03-20 21:30:00,2026-03-20,87,82.0,82.0
2026-03-20 21:45:00,2026-03-20,88,64.33,64.33
2026-03-20 22:00:00,2026-03-20,89,78.15,78.15
2026-03-20 22:15:00,2026-03-20,90,75.0,75.0
2026-03-20 22:30:00,2026-03-20,91,85.85,85.85
2026-03-20 22:45:00,2026-03-20,92,75.0,75.0
2026-03-20 23:00:00,2026-03-20,93,85.0,85.0
2026-03-20 23:15:00,2026-03-20,94,74.0,74.0
2026-03-20 23:30:00,2026-03-20,95,56.84,56.84
2026-03-20 23:45:00,2026-03-20,96,51.16,51.16
2026-03-21 00:00:00,2026-03-21,1,78.35,78.35
2026-03-21 00:15:00,2026-03-21,2,69.0,69.0
2026-03-21 00:30:00,2026-03-21,3,45.0,45.0
2026-03-21 00:45:00,2026-03-21,4,40.92,40.92
2026-03-21 01:00:00,2026-03-21,5,51.08,51.08
2026-03-21 01:15:00,2026-03-21,6,49.4,49.4
2026-03-21 01:30:00,2026-03-21,7,55.0,55.0
2026-03-21 01:45:00,2026-03-21,8,51.73,51.73
2026-03-21 02:00:00,2026-03-21,9,53.9,53.9
2026-03-21 02:15:00,2026-03-21,10,50.0,50.0
2026-03-21 02:30:00,2026-03-21,11,43.58,43.58
2026-03-21 02:45:00,2026-03-21,12,41.4,41.4
2026-03-21 03:00:00,2026-03-21,13,40.2,40.2
2026-03-21 03:15:00,2026-03-21,14,40.2,40.2
2026-03-21 03:30:00,2026-03-21,15,41.16,41.16
2026-03-21 03:45:00,2026-03-21,16,40.92,40.92
2026-03-21 04:00:00,2026-03-21,17,41.4,41.4
2026-03-21 04:15:00,2026-03-21,18,40.92,40.92
2026-03-21 04:30:00,2026-03-21,19,40.92,40.92
2026-03-21 04:45:00,2026-03-21,20,41.16,41.16
2026-03-21 05:00:00,2026-03-21,21,47.68,47.68
2026-03-21 05:15:00,2026-03-21,22,45.0,45.0
2026-03-21 05:30:00,2026-03-21,23,45.0,45.0
2026-03-21 05:45:00,2026-03-21,24,47.92,47.92
2026-03-21 06:00:00,2026-03-21,25,56.56,56.56
2026-03-21 06:15:00,2026-03-21,26,56.22,56.22
2026-03-21 06:30:00,2026-03-21,27,55.79,55.79
2026-03-21 06:45:00,2026-03-21,28,56.84,56.84
2026-03-21 07:00:00,2026-03-21,29,64.68,64.68
2026-03-21 07:15:00,2026-03-21,30,56.19,56.19
2026-03-21 07:30:00,2026-03-21,31,56.83,56.83
2026-03-21 07:45:00,2026-03-21,32,50.0,50.0
2026-03-21 08:00:00,2026-03-21,33,51.96,51.96
2026-03-21 08:15:00,2026-03-21,34,47.29,47.29
2026-03-21 08:30:00,2026-03-21,35,41.64,41.64
2026-03-21 08:45:00,2026-03-21,36,39.88,39.88
2026-03-21 09:00:00,2026-03-21,37,39.88,39.88
2026-03-21 09:15:00,2026-03-21,38,29.23,29.23
2026-03-21 09:30:00,2026-03-21,39,19.04,19.04
2026-03-21 09:45:00,2026-03-21,40,12.54,12.54
2026-03-21 10:00:00,2026-03-21,41,18.78,18.78
2026-03-21 10:15:00,2026-03-21,42,15.13,15.13
2026-03-21 10:30:00,2026-03-21,43,11.35,11.35
2026-03-21 10:45:00,2026-03-21,44,10.0,10.0
2026-03-21 11:00:00,2026-03-21,45,12.54,12.54
2026-03-21 11:15:00,2026-03-21,46,10.5,10.5
2026-03-21 11:30:00,2026-03-21,47,10.0,10.0
2026-03-21 11:45:00,2026-03-21,48,9.56,9.56
2026-03-21 12:00:00,2026-03-21,49,8.67,8.67
2026-03-21 12:15:00,2026-03-21,50,8.0,8.0
2026-03-21 12:30:00,2026-03-21,51,7.0,7.0
2026-03-21 12:45:00,2026-03-21,52,5.0,5.0
2026-03-21 13:00:00,2026-03-21,53,5.0,5.0
2026-03-21 13:15:00,2026-03-21,54,5.0,5.0
2026-03-21 13:30:00,2026-03-21,55,5.0,5.0
2026-03-21 13:45:00,2026-03-21,56,5.0,5.0
2026-03-21 14:00:00,2026-03-21,57,5.0,5.0
2026-03-21 14:15:00,2026-03-21,58,5.0,5.0
2026-03-21 14:30:00,2026-03-21,59,5.0,5.0
2026-03-21 14:45:00,2026-03-21,60,5.0,5.0
2026-03-21 15:00:00,2026-03-21,61,4.27,4.27
2026-03-21 15:15:00,2026-03-21,62,4.24,4.24
2026-03-21 15:30:00,2026-03-21,63,5.0,5.0
2026-03-21 15:45:00,2026-03-21,64,6.35,6.35
2026-03-21 16:00:00,2026-03-21,65,5.0,5.0
2026-03-21 16:15:00,2026-03-21,66,5.0,5.0
2026-03-21 16:30:00,2026-03-21,67,7.85,7.85
2026-03-21 16:45:00,2026-03-21,68,10.0,10.0
2026-03-21 17:00:00,2026-03-21,69,11.7,11.7
2026-03-21 17:15:00,2026-03-21,70,19.3,19.3
2026-03-21 17:30:00,2026-03-21,71,26.89,26.89
2026-03-21 17:45:00,2026-03-21,72,39.09,39.09
2026-03-21 18:00:00,2026-03-21,73,40.92,40.92
2026-03-21 18:15:00,2026-03-21,74,54.14,54.14
2026-03-21 18:30:00,2026-03-21,75,79.35,79.35
2026-03-21 18:45:00,2026-03-21,76,89.0,89.0
2026-03-21 19:00:00,2026-03-21,77,77.0,77.0
2026-03-21 19:15:00,2026-03-21,78,91.4,91.4
2026-03-21 19:30:00,2026-03-21,79,100.0,100.0
2026-03-21 19:45:00,2026-03-21,80,103.72,103.72
2026-03-21 20:00:00,2026-03-21,81,86.3,86.3
2026-03-21 20:15:00,2026-03-21,82,86.3,86.3
2026-03-21 20:30:00,2026-03-21,83,81.41,81.41
2026-03-21 20:45:00,2026-03-21,84,77.32,77.32
2026-03-21 21:00:00,2026-03-21,85,82.79,82.79
2026-03-21 21:15:00,2026-03-21,86,79.35,79.35
2026-03-21 21:30:00,2026-03-21,87,76.47,76.47
2026-03-21 21:45:00,2026-03-21,88,51.97,51.97
2026-03-21 22:00:00,2026-03-21,89,78.0,78.0
2026-03-21 22:15:00,2026-03-21,90,67.36,67.36
2026-03-21 22:30:00,2026-03-21,91,79.0,79.0
2026-03-21 22:45:00,2026-03-21,92,67.76,67.76
2026-03-21 23:00:00,2026-03-21,93,73.26,73.26
2026-03-21 23:15:00,2026-03-21,94,59.4,59.4
2026-03-21 23:30:00,2026-03-21,95,62.17,62.17
2026-03-21 23:45:00,2026-03-21,96,48.8,48.8
2026-03-22 00:00:00,2026-03-22,1,95.0,95.0
2026-03-22 00:15:00,2026-03-22,2,82.19,82.19
2026-03-22 00:30:00,2026-03-22,3,68.11,68.11
2026-03-22 00:45:00,2026-03-22,4,49.36,49.36
2026-03-22 01:00:00,2026-03-22,5,76.48,76.48
2026-03-22 01:15:00,2026-03-22,6,58.53,58.53
2026-03-22 01:30:00,2026-03-22,7,51.99,51.99
2026-03-22 01:45:00,2026-03-22,8,45.0,45.0
2026-03-22 02:00:00,2026-03-22,9,56.84,56.84
2026-03-22 02:15:00,2026-03-22,10,45.0,45.0
2026-03-22 02:30:00,2026-03-22,11,42.04,42.04
2026-03-22 02:45:00,2026-03-22,12,39.64,39.64
2026-03-22 03:00:00,2026-03-22,13,43.45,43.45
2026-03-22 03:15:00,2026-03-22,14,40.0,40.0
2026-03-22 03:30:00,2026-03-22,15,41.35,41.35
2026-03-22 03:45:00,2026-03-22,16,40.0,40.0
2026-03-22 04:00:00,2026-03-22,17,44.85,44.85
2026-03-22 04:15:00,2026-03-22,18,40.35,40.35
2026-03-22 04:30:00,2026-03-22,19,40.0,40.0
2026-03-22 04:45:00,2026-03-22,20,41.02,41.02
2026-03-22 05:00:00,2026-03-22,21,39.4,39.4
2026-03-22 05:15:00,2026-03-22,22,39.16,39.16
2026-03-22 05:30:00,2026-03-22,23,39.16,39.16
2026-03-22 05:45:00,2026-03-22,24,39.4,39.4
2026-03-22 06:00:00,2026-03-22,25,45.0,45.0
2026-03-22 06:15:00,2026-03-22,26,44.39,44.39
2026-03-22 06:30:00,2026-03-22,27,45.0,45.0
2026-03-22 06:45:00,2026-03-22,28,45.0,45.0
2026-03-22 07:00:00,2026-03-22,29,61.04,61.04
2026-03-22 07:15:00,2026-03-22,30,46.02,46.02
2026-03-22 07:30:00,2026-03-22,31,49.6,49.6
2026-03-22 07:45:00,2026-03-22,32,39.4,39.4
2026-03-22 08:00:00,2026-03-22,33,56.1,56.1
2026-03-22 08:15:00,2026-03-22,34,35.88,35.88
2026-03-22 08:30:00,2026-03-22,35,19.29,19.29
2026-03-22 08:45:00,2026-03-22,36,12.0,12.0
2026-03-22 09:00:00,2026-03-22,37,10.71,10.71
2026-03-22 09:15:00,2026-03-22,38,3.75,3.75
2026-03-22 09:30:00,2026-03-22,39,0.8,0.8
2026-03-22 09:45:00,2026-03-22,40,0.0,0.0
2026-03-22 10:00:00,2026-03-22,41,0.0,0.0
2026-03-22 10:15:00,2026-03-22,42,-0.01,-0.01
2026-03-22 10:30:00,2026-03-22,43,-0.49,-0.49
2026-03-22 10:45:00,2026-03-22,44,-0.78,-0.78
2026-03-22 11:00:00,2026-03-22,45,-1.51,-1.51
2026-03-22 11:15:00,2026-03-22,46,-2.1,-2.1
2026-03-22 11:30:00,2026-03-22,47,-3.41,-3.41
2026-03-22 11:45:00,2026-03-22,48,-4.0,-4.0
2026-03-22 12:00:00,2026-03-22,49,-1.51,-1.51
2026-03-22 12:15:00,2026-03-22,50,-1.5,-1.5
2026-03-22 12:30:00,2026-03-22,51,-1.01,-1.01
