TRADE_DATE,Cal-26,Q1-26,Ene-26,Feb-26,Mar-26,Q2-26,Apr-26,May-26,Jun-26,Q3-26,Jul-26,Aug-26,Sep-26,Q4-26,Oct-26,Nov-26,Dic-26,Cal-27,Q1-27,Ene-27,Feb-27,Mar-27,Q2-27,Apr-27,May-27,Jun-27,Q3-27,Jul-27,Aug-27,Sep-27,Q4-27,Oct-27,Nov-27,Dic-27,Cal-28,Q1-28,Ene-28,Feb-28,Mar-28,Q2-28,Apr-28,May-28,Jun-28,Q3-28,Jul-28,Aug-28,Sep-28,Q4-28,Oct-28,Nov-28,Dic-28,Cal-29,Cal-30,Cal-31,Cal-32,Cal-33,Cal-34,Cal-35,Cal-36,Spot,ZONE
2019-09-19,44.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.61,PT
2019-09-20,44.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.5,PT
2019-09-23,43.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.7,PT
2019-09-24,44.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.99,PT
2019-09-25,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.01,PT
2019-09-26,44.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.55,PT
2019-09-27,44.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.56,PT
2019-09-30,44.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.37,PT
2019-10-01,44.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.33,PT
2019-10-02,43.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.42,PT
2019-10-03,43.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.29,PT
2019-10-04,43.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.74,PT
2019-10-07,43.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.5,PT
2019-10-08,43.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.31,PT
2019-10-09,43.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.89,PT
2019-10-10,43.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.96,PT
2019-10-11,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.46,PT
2019-10-14,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.42,PT
2019-10-15,44.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.49,PT
2019-10-16,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.24,PT
2019-10-17,44.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.09,PT
2019-10-18,43.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.08,PT
2019-10-21,43.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.34,PT
2019-10-22,43.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.4,PT
2019-10-23,43.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.82,PT
2019-10-24,43.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.76,PT
2019-10-25,44.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.8,PT
2019-10-28,44.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.65,PT
2019-10-29,43.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.9,PT
2019-10-30,43.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.96,PT
2019-10-31,42.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.26,PT
2019-11-01,42.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.84,PT
2019-11-04,42.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.48,PT
2019-11-05,42.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.62,PT
2019-11-06,42.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.64,PT
2019-11-07,42.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.3,PT
2019-11-08,41.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.59,PT
2019-11-11,42.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.74,PT
2019-11-12,42.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.8,PT
2019-11-13,42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.58,PT
2019-11-14,41.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.39,PT
2019-11-15,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.18,PT
2019-11-18,41.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.01,PT
2019-11-19,41.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.49,PT
2019-11-20,41.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.85,PT
2019-11-21,41.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.42,PT
2019-11-22,41.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.28,PT
2019-11-25,41.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.95,PT
2019-11-26,41.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.19,PT
2019-11-27,42.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.99,PT
2019-11-28,42.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.21,PT
2019-11-29,41.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.53,PT
2019-12-02,41.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.8,PT
2019-12-03,41.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.97,PT
2019-12-04,41.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.83,PT
2019-12-05,41.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.56,PT
2019-12-06,41.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.67,PT
2019-12-09,41.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.36,PT
2019-12-10,42.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.6,PT
2019-12-11,41.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.03,PT
2019-12-12,42.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.58,PT
2019-12-13,41.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.17,PT
2019-12-16,41.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.69,PT
2019-12-17,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.61,PT
2019-12-18,42.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.78,PT
2019-12-19,42.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.81,PT
2019-12-20,42.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.43,PT
2019-12-23,41.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.4,PT
2019-12-24,41.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.96,PT
2019-12-27,42.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.72,PT
2019-12-30,42.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.73,PT
2019-12-31,41.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.28,PT
2020-01-02,41.75,,,,,,,,,,,,,,,,,41.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,PT
2020-01-03,42.1,,,,,,,,,,,,,,,,,42.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.51,PT
2020-01-06,42.13,,,,,,,,,,,,,,,,,42.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.17,PT
2020-01-07,42.13,,,,,,,,,,,,,,,,,42.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.53,PT
2020-01-08,42.13,,,,,,,,,,,,,,,,,42.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.72,PT
2020-01-09,42.28,,,,,,,,,,,,,,,,,42.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.23,PT
2020-01-10,42.18,,,,,,,,,,,,,,,,,42.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.53,PT
2020-01-13,42.18,,,,,,,,,,,,,,,,,42.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.49,PT
2020-01-14,41.68,,,,,,,,,,,,,,,,,41.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.68,PT
2020-01-15,41.43,,,,,,,,,,,,,,,,,42.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.45,PT
2020-01-16,42.25,,,,,,,,,,,,,,,,,42.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.87,PT
2020-01-17,42.3,,,,,,,,,,,,,,,,,42.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.4,PT
2020-01-20,42.0,,,,,,,,,,,,,,,,,42.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.94,PT
2020-01-21,42.25,,,,,,,,,,,,,,,,,42.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.74,PT
2020-01-22,42.25,,,,,,,,,,,,,,,,,42.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.86,PT
2020-01-23,42.25,,,,,,,,,,,,,,,,,42.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.01,PT
2020-01-24,42.0,,,,,,,,,,,,,,,,,42.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.93,PT
2020-01-27,42.05,,,,,,,,,,,,,,,,,42.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.34,PT
2020-01-28,42.25,,,,,,,,,,,,,,,,,42.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.47,PT
2020-01-29,42.25,,,,,,,,,,,,,,,,,42.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.77,PT
2020-01-30,42.25,,,,,,,,,,,,,,,,,42.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.95,PT
2020-01-31,41.85,,,,,,,,,,,,,,,,,41.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.23,PT
2020-02-03,41.85,,,,,,,,,,,,,,,,,41.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.66,PT
2020-02-04,42.38,,,,,,,,,,,,,,,,,42.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.82,PT
2020-02-05,42.61,,,,,,,,,,,,,,,,,42.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.75,PT
2020-02-06,42.51,,,,,,,,,,,,,,,,,42.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.63,PT
2020-02-07,42.71,,,,,,,,,,,,,,,,,42.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.87,PT
2020-02-10,42.26,,,,,,,,,,,,,,,,,42.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.91,PT
2020-02-11,42.46,,,,,,,,,,,,,,,,,42.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.99,PT
2020-02-12,42.76,,,,,,,,,,,,,,,,,42.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.28,PT
2020-02-13,42.81,,,,,,,,,,,,,,,,,42.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.23,PT
2020-02-14,42.81,,,,,,,,,,,,,,,,,42.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.74,PT
2020-02-17,43.06,,,,,,,,,,,,,,,,,43.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.93,PT
2020-02-18,43.06,,,,,,,,,,,,,,,,,43.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.23,PT
2020-02-19,42.96,,,,,,,,,,,,,,,,,42.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.76,PT
2020-02-20,43.06,,,,,,,,,,,,,,,,,43.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.53,PT
2020-02-21,43.36,,,,,,,,,,,,,,,,,43.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.29,PT
2020-02-24,42.94,,,,,,,,,,,,,,,,,42.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.62,PT
2020-02-25,42.59,,,,,,,,,,,,,,,,,42.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.78,PT
2020-02-26,42.54,,,,,,,,,,,,,,,,,42.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.97,PT
2020-02-27,42.44,,,,,,,,,,,,,,,,,42.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.66,PT
2020-02-28,42.29,,,,,,,,,,,,,,,,,42.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.13,PT
2020-03-02,42.29,,,,,,,,,,,,,,,,,42.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.89,PT
2020-03-03,42.29,,,,,,,,,,,,,,,,,42.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.14,PT
2020-03-04,42.34,,,,,,,,,,,,,,,,,42.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.6,PT
2020-03-05,42.84,,,,,,,,,,,,,,,,,42.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.15,PT
2020-03-06,42.79,,,,,,,,,,,,,,,,,42.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.85,PT
2020-03-09,42.25,,,,,,,,,,,,,,,,,42.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.52,PT
2020-03-10,42.25,,,,,,,,,,,,,,,,,42.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.78,PT
2020-03-11,42.45,,,,,,,,,,,,,,,,,42.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.63,PT
2020-03-12,42.25,,,,,,,,,,,,,,,,,42.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.78,PT
2020-03-13,42.45,,,,,,,,,,,,,,,,,42.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.61,PT
2020-03-16,42.25,,,,,,,,,,,,,,,,,42.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.02,PT
2020-03-17,41.5,,,,,,,,,,,,,,,,,41.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.43,PT
2020-03-18,40.45,,,,,,,,,,,,,,,,,40.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.69,PT
2020-03-19,40.45,,,,,,,,,,,,,,,,,40.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.43,PT
2020-03-20,40.46,,,,,,,,,,,,,,,,,40.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.08,PT
2020-03-23,39.86,,,,,,,,,,,,,,,,,39.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.04,PT
2020-03-24,40.21,,,,,,,,,,,,,,,,,40.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.41,PT
2020-03-25,40.96,,,,,,,,,,,,,,,,,40.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.59,PT
2020-03-26,40.16,,,,,,,,,,,,,,,,,39.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.01,PT
2020-03-27,39.88,,,,,,,,,,,,,,,,,39.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.07,PT
2020-03-30,39.88,,,,,,,,,,,,,,,,,39.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.18,PT
2020-03-31,40.63,,,,,,,,,,,,,,,,,40.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.55,PT
2020-04-01,40.49,,,,,,,,,,,,,,,,,40.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.2,PT
2020-04-02,40.78,,,,,,,,,,,,,,,,,40.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.9,PT
2020-04-03,41.78,,,,,,,,,,,,,,,,,41.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.96,PT
2020-04-06,42.28,,,,,,,,,,,,,,,,,42.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.83,PT
2020-04-07,42.28,,,,,,,,,,,,,,,,,42.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.62,PT
2020-04-08,41.78,,,,,,,,,,,,,,,,,41.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.62,PT
2020-04-09,42.83,,,,,,,,,,,,,,,,,42.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.32,PT
2020-04-14,42.03,,,,,,,,,,,,,,,,,41.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.95,PT
2020-04-15,41.68,,,,,,,,,,,,,,,,,41.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.71,PT
2020-04-16,42.73,,,,,,,,,,,,,,,,,42.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.73,PT
2020-04-17,42.6,,,,,,,,,,,,,,,,,42.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.54,PT
2020-04-20,42.45,,,,,,,,,,,,,,,,,42.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.12,PT
2020-04-21,41.95,,,,,,,,,,,,,,,,,41.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.24,PT
2020-04-22,41.95,,,,,,,,,,,,,,,,,41.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.99,PT
2020-04-23,41.95,,,,,,,,,,,,,,,,,41.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.75,PT
2020-04-24,41.95,,,,,,,,,,,,,,,,,41.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.82,PT
2020-04-27,41.95,,,,,,,,,,,,,,,,,41.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.99,PT
2020-04-28,41.77,,,,,,,,,,,,,,,,,41.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.59,PT
2020-04-29,41.77,,,,,,,,,,,,,,,,,41.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.69,PT
2020-04-30,41.77,,,,,,,,,,,,,,,,,41.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,PT
2020-05-04,41.77,,,,,,,,,,,,,,,,,41.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.15,PT
2020-05-05,41.77,,,,,,,,,,,,,,,,,41.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.24,PT
2020-05-06,41.77,,,,,,,,,,,,,,,,,41.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.39,PT
2020-05-07,41.77,,,,,,,,,,,,,,,,,41.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.94,PT
2020-05-08,41.7,,,,,,,,,,,,,,,,,41.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.05,PT
2020-05-11,41.72,,,,,,,,,,,,,,,,,41.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.32,PT
2020-05-12,41.47,,,,,,,,,,,,,,,,,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.24,PT
2020-05-13,41.57,,,,,,,,,,,,,,,,,41.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.28,PT
2020-05-14,41.37,,,,,,,,,,,,,,,,,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.47,PT
2020-05-15,41.67,,,,,,,,,,,,,,,,,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.14,PT
2020-05-18,41.22,,,,,,,,,,,,,,,,,41.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.12,PT
2020-05-19,41.22,,,,,,,,,,,,,,,,,41.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.06,PT
2020-05-20,41.22,,,,,,,,,,,,,,,,,41.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.83,PT
2020-05-21,41.37,,,,,,,,,,,,,,,,,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.12,PT
2020-05-22,41.22,,,,,,,,,,,,,,,,,41.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.44,PT
2020-05-25,41.22,,,,,,,,,,,,,,,,,41.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.96,PT
2020-05-26,41.22,,,,,,,,,,,,,,,,,41.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.21,PT
2020-05-27,41.75,,,,,,,,,,,,,,,,,41.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.05,PT
2020-05-28,41.58,,,,,,,,,,,,,,,,,41.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.29,PT
