TRADE_DATE,Cal-24,Q1-2024,Q2-2024,Q3-2024,Q4-2024,Cal-25,Q1-2025,Enero 2025,Febrero 2025,Marzo 2025,Q2-2025,Abril 2025,Mayo 2025,Junio 2025,Q3-2025,Julio 2025,Agosto 2025,Septiembre 2025,Q4-2025,Octubre 2025,Noviembre 2025,Diciembre 2025,Cal-26,Q1-26,Ene-26,Feb-26,Mar-26,Q2-26,Apr-26,May-26,Jun-26,Q3-26,Jul-26,Aug-26,Sep-26,Q4-26,Oct-26,Nov-26,Dic-26,Cal-27,Q1-27,Ene-27,Feb-27,Mar-27,Q2-27,Apr-27,May-27,Jun-27,Q3-27,Jul-27,Aug-27,Sep-27,Q4-27,Oct-27,Nov-27,Dic-27,Cal-28,Q1-28,Ene-28,Feb-28,Mar-28,Q2-28,Apr-28,May-28,Jun-28,Q3-28,Jul-28,Aug-28,Sep-28,Q4-28,Oct-28,Nov-28,Dic-28,Cal-29,Cal-30,Cal-31,Cal-32,Cal-33,Cal-34,Cal-35,Cal-36,PPA 26/30,PPA 27/31,Spot,ZONE
2021-04-23,,,,,,38.5,,,,,,,,,,,,,,,,,34.81,,,,,,,,,,,,,,,,,34.68,,,,,,,,,,,,,,,,,34.22,,,,,,,,,,,,,,,,,34.0,33.87,33.83,,,,,,,,68.56,ES
2021-04-26,,,,,,38.85,,,,,,,,,,,,,,,,,34.91,,,,,,,,,,,,,,,,,34.78,,,,,,,,,,,,,,,,,34.32,,,,,,,,,,,,,,,,,34.1,33.97,33.93,,,,,,,,75.99,ES
2021-04-27,,,,,,38.75,,,,,,,,,,,,,,,,,34.56,,,,,,,,,,,,,,,,,34.43,,,,,,,,,,,,,,,,,33.97,,,,,,,,,,,,,,,,,33.75,33.62,33.58,,,,,,,,77.95,ES
2021-04-28,,,,,,38.8,,,,,,,,,,,,,,,,,36.0,,,,,,,,,,,,,,,,,35.87,,,,,,,,,,,,,,,,,35.41,,,,,,,,,,,,,,,,,35.19,35.06,35.02,,,,,,,,74.4,ES
2021-04-29,,,,,,38.1,,,,,,,,,,,,,,,,,36.4,,,,,,,,,,,,,,,,,36.27,,,,,,,,,,,,,,,,,35.81,,,,,,,,,,,,,,,,,35.59,35.46,35.42,,,,,,,,74.67,ES
2021-04-30,,,,,,38.75,,,,,,,,,,,,,,,,,37.94,,,,,,,,,,,,,,,,,37.81,,,,,,,,,,,,,,,,,37.35,,,,,,,,,,,,,,,,,37.13,37.0,36.96,,,,,,,,79.29,ES
2021-05-03,,,,,,38.75,,,,,,,,,,,,,,,,,38.19,,,,,,,,,,,,,,,,,38.06,,,,,,,,,,,,,,,,,37.6,,,,,,,,,,,,,,,,,37.38,37.25,37.21,,,,,,,,73.54,ES
2021-05-04,,,,,,38.85,,,,,,,,,,,,,,,,,37.55,,,,,,,,,,,,,,,,,37.3,,,,,,,,,,,,,,,,,36.45,,,,,,,,,,,,,,,,,34.78,34.35,34.01,,,,,,,,81.27,ES
2021-05-05,,,,,,39.4,,,,,,,,,,,,,,,,,35.42,,,,,,,,,,,,,,,,,33.05,,,,,,,,,,,,,,,,,32.31,,,,,,,,,,,,,,,,,30.83,30.45,30.14,,,,,,,,75.71,ES
2021-05-06,,,,,,39.3,,,,,,,,,,,,,,,,,34.91,,,,,,,,,,,,,,,,,32.57,,,,,,,,,,,,,,,,,31.84,,,,,,,,,,,,,,,,,30.38,30.01,29.7,,,,,,,,73.11,ES
2021-05-07,,,,,,38.8,,,,,,,,,,,,,,,,,34.92,,,,,,,,,,,,,,,,,32.58,,,,,,,,,,,,,,,,,31.85,,,,,,,,,,,,,,,,,30.39,30.02,29.71,,,,,,,,73.5,ES
2021-05-10,,,,,,39.05,,,,,,,,,,,,,,,,,34.81,,,,,,,,,,,,,,,,,32.09,,,,,,,,,,,,,,,,,31.38,,,,,,,,,,,,,,,,,29.94,29.57,29.27,,,,,,,,59.26,ES
2021-05-11,,,,,,39.05,,,,,,,,,,,,,,,,,34.47,,,,,,,,,,,,,,,,,31.78,,,,,,,,,,,,,,,,,31.07,,,,,,,,,,,,,,,,,29.65,29.28,28.98,,,,,,,,54.05,ES
2021-05-12,,,,,,38.05,,,,,,,,,,,,,,,,,36.11,,,,,,,,,,,,,,,,,30.46,,,,,,,,,,,,,,,,,29.78,,,,,,,,,,,,,,,,,28.42,28.07,27.78,,,,,,,,53.04,ES
2021-05-13,,,,,,37.5,,,,,,,,,,,,,,,,,36.11,,,,,,,,,,,,,,,,,30.46,,,,,,,,,,,,,,,,,29.78,,,,,,,,,,,,,,,,,28.42,28.07,27.78,,,,,,,,59.8,ES
2021-05-14,,,,,,39.0,,,,,,,,,,,,,,,,,36.11,,,,,,,,,,,,,,,,,30.46,,,,,,,,,,,,,,,,,29.78,,,,,,,,,,,,,,,,,28.42,28.07,27.78,,,,,,,,71.53,ES
2021-05-17,,,,,,39.0,,,,,,,,,,,,,,,,,36.11,,,,,,,,,,,,,,,,,30.46,,,,,,,,,,,,,,,,,29.78,,,,,,,,,,,,,,,,,28.42,28.07,27.78,,,,,,,,76.82,ES
2021-05-18,,,,,,38.8,,,,,,,,,,,,,,,,,36.33,,,,,,,,,,,,,,,,,30.65,,,,,,,,,,,,,,,,,29.96,,,,,,,,,,,,,,,,,28.59,28.24,27.95,,,,,,,,77.65,ES
2021-05-19,,,,,,39.3,,,,,,,,,,,,,,,,,36.33,,,,,,,,,,,,,,,,,32.78,,,,,,,,,,,,,,,,,32.04,,,,,,,,,,,,,,,,,30.58,30.21,29.89,,,,,,,,77.11,ES
2021-05-20,,,,,,39.8,,,,,,,,,,,,,,,,,36.35,,,,,,,,,,,,,,,,,32.59,,,,,,,,,,,,,,,,,31.86,,,,,,,,,,,,,,,,,30.4,30.04,29.72,,,,,,,,79.79,ES
2021-05-21,,,,,,39.2,,,,,,,,,,,,,,,,,36.55,,,,,,,,,,,,,,,,,32.59,,,,,,,,,,,,,,,,,31.86,,,,,,,,,,,,,,,,,30.4,30.04,29.72,,,,,,,,69.54,ES
2021-05-24,,,,,,38.7,,,,,,,,,,,,,,,,,36.7,,,,,,,,,,,,,,,,,32.59,,,,,,,,,,,,,,,,,31.86,,,,,,,,,,,,,,,,,30.4,30.04,29.72,,,,,,,,67.4,ES
2021-05-25,,,,,,38.9,,,,,,,,,,,,,,,,,36.9,,,,,,,,,,,,,,,,,32.59,,,,,,,,,,,,,,,,,31.86,,,,,,,,,,,,,,,,,30.4,30.04,29.72,,,,,,,,76.64,ES
2021-05-26,,,,,,39.65,,,,,,,,,,,,,,,,,36.9,,,,,,,,,,,,,,,,,32.59,,,,,,,,,,,,,,,,,31.86,,,,,,,,,,,,,,,,,30.4,30.04,29.72,,,,,,,,80.72,ES
2021-05-27,,,,,,39.35,,,,,,,,,,,,,,,,,36.9,,,,,,,,,,,,,,,,,32.59,,,,,,,,,,,,,,,,,31.86,,,,,,,,,,,,,,,,,30.4,30.04,29.72,,,,,,,,86.23,ES
2021-05-28,,,,,,39.25,,,,,,,,,,,,,,,,,37.5,,,,,,,,,,,,,,,,,32.59,,,,,,,,,,,,,,,,,31.86,,,,,,,,,,,,,,,,,30.4,30.04,29.72,,,,,,,,88.95,ES
2021-05-31,,,,,,39.1,,,,,,,,,,,,,,,,,37.5,,,,,,,,,,,,,,,,,32.59,,,,,,,,,,,,,,,,,31.86,,,,,,,,,,,,,,,,,30.4,30.04,29.72,,,,,,,,88.08,ES
2021-06-01,,,,,,39.1,,,,,,,,,,,,,,,,,37.5,,,,,,,,,,,,,,,,,32.59,,,,,,,,,,,,,,,,,31.86,,,,,,,,,,,,,,,,,30.4,30.04,29.72,,,,,,,,86.56,ES
2021-06-02,,,,,,39.7,,,,,,,,,,,,,,,,,37.5,,,,,,,,,,,,,,,,,32.59,,,,,,,,,,,,,,,,,31.86,,,,,,,,,,,,,,,,,30.4,30.04,29.72,,,,,,,,84.85,ES
2021-06-03,,,,,,39.85,,,,,,,,,,,,,,,,,37.5,,,,,,,,,,,,,,,,,32.59,,,,,,,,,,,,,,,,,31.86,,,,,,,,,,,,,,,,,30.4,30.04,29.72,,,,,,,,79.8,ES
2021-06-04,,,,,,39.95,,,,,,,,,,,,,,,,,37.5,,,,,,,,,,,,,,,,,32.59,,,,,,,,,,,,,,,,,31.86,,,,,,,,,,,,,,,,,30.4,30.04,29.72,,,,,,,,80.59,ES
2021-06-07,,,,,,40.25,,,,,,,,,,,,,,,,,37.5,,,,,,,,,,,,,,,,,32.59,,,,,,,,,,,,,,,,,31.86,,,,,,,,,,,,,,,,,30.4,30.04,29.72,,,,,,,,79.69,ES
2021-06-08,,,,,,39.25,,,,,,,,,,,,,,,,,37.5,,,,,,,,,,,,,,,,,32.59,,,,,,,,,,,,,,,,,31.86,,,,,,,,,,,,,,,,,30.4,30.04,29.72,,,,,,,,82.33,ES
2021-06-09,,,,,,38.75,,,,,,,,,,,,,,,,,37.5,,,,,,,,,,,,,,,,,32.59,,,,,,,,,,,,,,,,,31.86,,,,,,,,,,,,,,,,,30.4,30.04,29.72,,,,,,,,81.6,ES
2021-06-10,,,,,,38.3,,,,,,,,,,,,,,,,,37.5,,,,,,,,,,,,,,,,,32.59,,,,,,,,,,,,,,,,,31.86,,,,,,,,,,,,,,,,,30.4,30.04,29.72,,,,,,,,83.34,ES
2021-06-11,,,,,,38.3,,,,,,,,,,,,,,,,,37.08,,,,,,,,,,,,,,,,,32.59,,,,,,,,,,,,,,,,,31.86,,,,,,,,,,,,,,,,,30.4,30.04,29.72,,,,,,,,82.53,ES
2021-06-14,,,,,,38.65,,,,,,,,,,,,,,,,,37.08,,,,,,,,,,,,,,,,,32.59,,,,,,,,,,,,,,,,,31.86,,,,,,,,,,,,,,,,,30.4,30.04,29.72,,,,,,,,88.47,ES
2021-06-15,,,,,,39.25,,,,,,,,,,,,,,,,,37.08,,,,,,,,,,,,,,,,,32.59,,,,,,,,,,,,,,,,,31.86,,,,,,,,,,,,,,,,,30.4,30.04,29.72,,,,,,,,90.95,ES
2021-06-16,,,,,,39.55,,,,,,,,,,,,,,,,,37.08,,,,,,,,,,,,,,,,,32.59,,,,,,,,,,,,,,,,,31.86,,,,,,,,,,,,,,,,,30.4,30.04,29.72,,,,,,,,94.63,ES
2021-06-17,,,,,,39.45,,,,,,,,,,,,,,,,,37.08,,,,,,,,,,,,,,,,,32.59,,,,,,,,,,,,,,,,,31.86,,,,,,,,,,,,,,,,,30.4,30.04,29.72,,,,,,,,93.0,ES
2021-06-18,,,,,,39.55,,,,,,,,,,,,,,,,,37.08,,,,,,,,,,,,,,,,,32.59,,,,,,,,,,,,,,,,,31.86,,,,,,,,,,,,,,,,,30.4,30.04,29.72,,,,,,,,92.67,ES
2021-06-21,,,,,,39.2,,,,,,,,,,,,,,,,,37.75,,,,,,,,,,,,,,,,,32.59,,,,,,,,,,,,,,,,,31.86,,,,,,,,,,,,,,,,,30.4,30.04,29.72,,,,,,,,82.55,ES
2021-06-22,,,,,,39.75,,,,,,,,,,,,,,,,,37.75,,,,,,,,,,,,,,,,,32.59,,,,,,,,,,,,,,,,,31.86,,,,,,,,,,,,,,,,,30.4,30.04,29.72,,,,,,,,89.53,ES
2021-06-23,,,,,,40.3,,,,,,,,,,,,,,,,,37.75,,,,,,,,,,,,,,,,,32.59,,,,,,,,,,,,,,,,,31.86,,,,,,,,,,,,,,,,,30.4,30.04,29.72,,,,,,,,89.88,ES
2021-06-24,,,,,,39.95,,,,,,,,,,,,,,,,,37.75,,,,,,,,,,,,,,,,,32.59,,,,,,,,,,,,,,,,,31.86,,,,,,,,,,,,,,,,,30.4,30.04,29.72,,,,,,,,85.73,ES
2021-06-25,,,,,,40.73,,,,,,,,,,,,,,,,,37.75,,,,,,,,,,,,,,,,,32.59,,,,,,,,,,,,,,,,,31.86,,,,,,,,,,,,,,,,,30.4,30.04,29.72,,,,,,,,86.57,ES
2021-06-28,,,,,,40.85,,,,,,,,,,,,,,,,,39.01,,,,,,,,,,,,,,,,,33.85,,,,,,,,,,,,,,,,,33.12,,,,,,,,,,,,,,,,,31.66,31.3,30.98,,,,,,,,86.44,ES
2021-06-29,,,,,,40.75,,,,,,,,,,,,,,,,,38.76,,,,,,,,,,,,,,,,,33.85,,,,,,,,,,,,,,,,,33.12,,,,,,,,,,,,,,,,,31.66,31.3,30.98,,,,,,,,93.49,ES
2021-06-30,,,,,,40.33,,,,,,,,,,,,,,,,,38.18,,,,,,,,,,,,,,,,,33.34,,,,,,,,,,,,,,,,,32.63,,,,,,,,,,,,,,,,,31.19,30.83,30.52,,,,,,,,93.89,ES
2021-07-01,,,,,,40.55,,,,,,,,,,,,,,,,,38.83,,,,,,,,,,,,,,,,,33.34,,,,,,,,,,,,,,,,,32.63,,,,,,,,,,,,,,,,,31.19,30.83,30.52,,,,,,,,92.44,ES
2021-07-02,,,,,,40.2,,,,,,,,,,,,,,,,,38.83,,,,,,,,,,,,,,,,,33.34,,,,,,,,,,,,,,,,,32.63,,,,,,,,,,,,,,,,,31.19,30.83,30.52,,,,,,,,99.8,ES
2021-07-05,,,,,,40.8,,,,,,,,,,,,,,,,,38.0,,,,,,,,,,,,,,,,,33.34,,,,,,,,,,,,,,,,,32.63,,,,,,,,,,,,,,,,,31.19,30.83,30.52,,,,,,,,93.85,ES
2021-07-06,,,,,,40.63,,,,,,,,,,,,,,,,,37.85,,,,,,,,,,,,,,,,,33.34,,,,,,,,,,,,,,,,,32.63,,,,,,,,,,,,,,,,,31.19,30.83,30.52,,,,,,,,93.57,ES
2021-07-07,,,,,,41.2,,,,,,,,,,,,,,,,,37.55,,,,,,,,,,,,,,,,,33.34,,,,,,,,,,,,,,,,,32.63,,,,,,,,,,,,,,,,,31.19,30.83,30.52,,,,,,,,98.72,ES
2021-07-08,,,,,,41.15,,,,,,,,,,,,,,,,,37.55,,,,,,,,,,,,,,,,,33.34,,,,,,,,,,,,,,,,,32.63,,,,,,,,,,,,,,,,,31.19,30.83,30.52,,,,,,,,93.67,ES
2021-07-09,,,,,,40.6,,,,,,,,,,,,,,,,,37.8,,,,,,,,,,,,,,,,,33.59,,,,,,,,,,,,,,,,,32.88,,,,,,,,,,,,,,,,,31.44,31.08,30.77,,,,,,,,93.5,ES
2021-07-12,,,,,,41.5,,,,,,,,,,,,,,,,,37.8,,,,,,,,,,,,,,,,,33.59,,,,,,,,,,,,,,,,,32.88,,,,,,,,,,,,,,,,,31.44,31.08,30.77,,,,,,,,86.68,ES
2021-07-13,,,,,,41.9,,,,,,,,,,,,,,,,,37.8,,,,,,,,,,,,,,,,,32.77,,,,,,,,,,,,,,,,,32.08,,,,,,,,,,,,,,,,,30.68,30.32,30.02,,,,,,,,94.39,ES
2021-07-14,,,,,,41.08,,,,,,,,,,,,,,,,,37.8,,,,,,,,,,,,,,,,,32.77,,,,,,,,,,,,,,,,,32.08,,,,,,,,,,,,,,,,,30.68,30.32,30.02,,,,,,,,84.46,ES
2021-07-15,,,,,,41.4,,,,,,,,,,,,,,,,,38.66,,,,,,,,,,,,,,,,,32.65,,,,,,,,,,,,,,,,,31.97,,,,,,,,,,,,,,,,,30.57,30.21,29.91,,,,,,,,87.18,ES
2021-07-16,,,,,,40.9,,,,,,,,,,,,,,,,,38.52,,,,,,,,,,,,,,,,,32.53,,,,,,,,,,,,,,,,,31.85,,,,,,,,,,,,,,,,,30.46,30.1,29.8,,,,,,,,87.32,ES
2021-07-19,,,,,,41.05,,,,,,,,,,,,,,,,,38.52,,,,,,,,,,,,,,,,,32.53,,,,,,,,,,,,,,,,,31.85,,,,,,,,,,,,,,,,,30.46,30.1,29.8,,,,,,,,98.8,ES
2021-07-20,,,,,,41.13,,,,,,,,,,,,,,,,,39.57,,,,,,,,,,,,,,,,,32.53,,,,,,,,,,,,,,,,,31.85,,,,,,,,,,,,,,,,,30.46,30.1,29.8,,,,,,,,101.82,ES
2021-07-21,,,,,,41.41,,,,,,,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,,32.9,,,,,,,,,,,,,,,,,32.21,,,,,,,,,,,,,,,,,30.81,30.44,30.14,,,,,,,,106.57,ES
2021-07-22,,,,,,41.45,,,,,,,,,,,,,,,,,39.5,,,,,,,,,,,,,,,,,32.9,,,,,,,,,,,,,,,,,32.21,,,,,,,,,,,,,,,,,30.81,30.44,30.14,,,,,,,,101.52,ES
2021-07-23,,,,,,41.65,,,,,,,,,,,,,,,,,39.5,,,,,,,,,,,,,,,,,32.9,,,,,,,,,,,,,,,,,32.21,,,,,,,,,,,,,,,,,30.81,30.44,30.14,,,,,,,,95.89,ES
2021-07-26,,,,,,41.75,,,,,,,,,,,,,,,,,39.85,,,,,,,,,,,,,,,,,32.9,,,,,,,,,,,,,,,,,32.21,,,,,,,,,,,,,,,,,30.81,30.44,30.14,,,,,,,,99.52,ES
2021-07-27,,,,,,42.03,,,,,,,,,,,,,,,,,39.85,,,,,,,,,,,,,,,,,32.9,,,,,,,,,,,,,,,,,32.21,,,,,,,,,,,,,,,,,30.81,30.44,30.14,,,,,,,,99.05,ES
2021-07-28,,,,,,41.95,,,,,,,,,,,,,,,,,39.85,,,,,,,,,,,,,,,,,32.9,,,,,,,,,,,,,,,,,32.21,,,,,,,,,,,,,,,,,30.81,30.44,30.14,,,,,,,,95.57,ES
2021-07-29,,,,,,41.98,,,,,,,,,,,,,,,,,39.45,,,,,,,,,,,,,,,,,32.9,,,,,,,,,,,,,,,,,32.21,,,,,,,,,,,,,,,,,30.81,30.44,30.14,,,,,,,,98.83,ES
2021-07-30,,,,,,41.9,,,,,,,,,,,,,,,,,39.45,,,,,,,,,,,,,,,,,32.9,,,,,,,,,,,,,,,,,32.21,,,,,,,,,,,,,,,,,30.81,30.44,30.14,,,,,,,,95.37,ES
2021-08-02,,,,,,42.1,,,,,,,,,,,,,,,,,39.45,,,,,,,,,,,,,,,,,32.9,,,,,,,,,,,,,,,,,32.21,,,,,,,,,,,,,,,,,30.81,30.44,30.14,,,,,,,,103.07,ES
2021-08-03,,,,,,42.2,,,,,,,,,,,,,,,,,39.45,,,,,,,,,,,,,,,,,32.9,,,,,,,,,,,,,,,,,32.21,,,,,,,,,,,,,,,,,30.81,30.44,30.14,,,,,,,,106.27,ES
2021-08-04,,,,,,43.15,,,,,,,,,,,,,,,,,38.65,,,,,,,,,,,,,,,,,32.23,,,,,,,,,,,,,,,,,31.55,,,,,,,,,,,,,,,,,30.18,29.82,29.53,,,,,,,,105.24,ES
2021-08-05,,,,,,43.63,,,,,,,,,,,,,,,,,38.63,,,,,,,,,,,,,,,,,32.23,,,,,,,,,,,,,,,,,31.55,,,,,,,,,,,,,,,,,30.18,29.82,29.53,,,,,,,,101.6,ES
2021-08-06,,,,,,43.7,,,,,,,,,,,,,,,,,38.63,,,,,,,,,,,,,,,,,32.23,,,,,,,,,,,,,,,,,31.55,,,,,,,,,,,,,,,,,30.18,29.82,29.53,,,,,,,,97.22,ES
2021-08-09,,,,,,43.25,,,,,,,,,,,,,,,,,38.63,,,,,,,,,,,,,,,,,32.23,,,,,,,,,,,,,,,,,31.55,,,,,,,,,,,,,,,,,30.18,29.82,29.53,,,,,,,,106.74,ES
2021-08-10,,,,,,43.65,,,,,,,,,,,,,,,,,38.63,,,,,,,,,,,,,,,,,32.23,,,,,,,,,,,,,,,,,31.55,,,,,,,,,,,,,,,,,30.18,29.82,29.53,,,,,,,,111.88,ES
2021-08-11,,,,,,43.9,,,,,,,,,,,,,,,,,39.28,,,,,,,,,,,,,,,,,32.88,,,,,,,,,,,,,,,,,32.2,,,,,,,,,,,,,,,,,30.83,30.47,30.18,,,,,,,,113.99,ES
2021-08-12,,,,,,44.3,,,,,,,,,,,,,,,,,39.23,,,,,,,,,,,,,,,,,32.83,,,,,,,,,,,,,,,,,32.15,,,,,,,,,,,,,,,,,30.78,30.42,30.13,,,,,,,,115.83,ES
2021-08-13,,,,,,43.08,,,,,,,,,,,,,,,,,39.23,,,,,,,,,,,,,,,,,32.83,,,,,,,,,,,,,,,,,32.15,,,,,,,,,,,,,,,,,30.78,30.42,30.13,,,,,,,,117.29,ES
2021-08-16,,,,,,44.0,,,,,,,,,,,,,,,,,39.46,,,,,,,,,,,,,,,,,33.65,,,,,,,,,,,,,,,,,32.15,,,,,,,,,,,,,,,,,30.78,30.42,30.13,,,,,,,,88.92,ES
2021-08-17,,,,,,44.33,,,,,,,,,,,,,,,,,39.46,,,,,,,,,,,,,,,,,34.15,,,,,,,,,,,,,,,,,32.15,,,,,,,,,,,,,,,,,30.78,30.42,30.13,,,,,,,,89.5,ES
2021-08-18,,,,,,44.65,,,,,,,,,,,,,,,,,39.46,,,,,,,,,,,,,,,,,34.15,,,,,,,,,,,,,,,,,32.15,,,,,,,,,,,,,,,,,30.78,30.42,30.13,,,,,,,,105.4,ES
2021-08-19,,,,,,44.37,,,,,,,,,,,,,,,,,39.46,,,,,,,,,,,,,,,,,34.15,,,,,,,,,,,,,,,,,32.15,,,,,,,,,,,,,,,,,30.78,30.42,30.13,,,,,,,,113.4,ES
2021-08-20,,,,,,44.37,,,,,,,,,,,,,,,,,39.46,,,,,,,,,,,,,,,,,34.15,,,,,,,,,,,,,,,,,32.15,,,,,,,,,,,,,,,,,30.78,30.42,30.13,,,,,,,,117.14,ES
2021-08-23,,,,,,44.37,,,,,,,,,,,,,,,,,40.25,,,,,,,,,,,,,,,,,34.15,,,,,,,,,,,,,,,,,32.15,,,,,,,,,,,,,,,,,30.78,30.42,30.13,,,,,,,,99.76,ES
2021-08-24,,,,,,44.51,,,,,,,,,,,,,,,,,40.25,,,,,,,,,,,,,,,,,34.15,,,,,,,,,,,,,,,,,32.15,,,,,,,,,,,,,,,,,30.78,30.42,30.13,,,,,,,,102.06,ES
2021-08-25,,,,,,44.34,,,,,,,,,,,,,,,,,40.25,,,,,,,,,,,,,,,,,34.15,,,,,,,,,,,,,,,,,32.15,,,,,,,,,,,,,,,,,30.78,30.42,30.13,,,,,,,,116.73,ES
2021-08-26,,,,,,44.74,,,,,,,,,,,,,,,,,40.25,,,,,,,,,,,,,,,,,34.15,,,,,,,,,,,,,,,,,32.15,,,,,,,,,,,,,,,,,30.78,30.42,30.13,,,,,,,,122.76,ES
2021-08-27,,,,,,44.57,,,,,,,,,,,,,,,,,40.45,,,,,,,,,,,,,,,,,34.35,,,,,,,,,,,,,,,,,32.35,,,,,,,,,,,,,,,,,30.98,30.62,30.33,,,,,,,,118.99,ES
2021-08-30,,,,,,44.9,,,,,,,,,,,,,,,,,40.45,,,,,,,,,,,,,,,,,34.35,,,,,,,,,,,,,,,,,32.35,,,,,,,,,,,,,,,,,30.98,30.62,30.33,,,,,,,,124.45,ES
2021-08-31,,,,,,45.05,,,,,,,,,,,,,,,,,40.45,,,,,,,,,,,,,,,,,34.35,,,,,,,,,,,,,,,,,32.35,,,,,,,,,,,,,,,,,30.98,30.62,30.33,,,,,,,,130.53,ES
2021-09-01,,,,,,44.75,,,,,,,,,,,,,,,,,40.65,,,,,,,,,,,,,,,,,34.55,,,,,,,,,,,,,,,,,32.55,,,,,,,,,,,,,,,,,31.18,30.82,30.53,,,,,,,,132.47,ES
2021-09-02,,,,,,45.75,,,,,,,,,,,,,,,,,40.65,,,,,,,,,,,,,,,,,34.55,,,,,,,,,,,,,,,,,32.55,,,,,,,,,,,,,,,,,31.18,30.82,30.53,,,,,,,,140.23,ES
2021-09-03,,,,,,44.85,,,,,,,,,,,,,,,,,41.45,,,,,,,,,,,,,,,,,34.55,,,,,,,,,,,,,,,,,32.55,,,,,,,,,,,,,,,,,31.18,30.82,30.53,,,,,,,,137.7,ES
2021-09-06,,,,,,45.07,,,,,,,,,,,,,,,,,41.45,,,,,,,,,,,,,,,,,34.55,,,,,,,,,,,,,,,,,32.55,,,,,,,,,,,,,,,,,31.18,30.82,30.53,,,,,,,,132.65,ES
2021-09-07,,,,,,45.58,,,,,,,,,,,,,,,,,41.45,,,,,,,,,,,,,,,,,34.55,,,,,,,,,,,,,,,,,32.55,,,,,,,,,,,,,,,,,31.18,30.82,30.53,,,,,,,,127.36,ES
2021-09-08,,,,,,45.84,,,,,,,,,,,,,,,,,41.45,,,,,,,,,,,,,,,,,34.55,,,,,,,,,,,,,,,,,32.55,,,,,,,,,,,,,,,,,31.18,30.82,30.53,,,,,,,,135.65,ES
2021-09-09,,,,,,45.68,,,,,,,,,,,,,,,,,41.45,,,,,,,,,,,,,,,,,34.55,,,,,,,,,,,,,,,,,32.55,,,,,,,,,,,,,,,,,31.18,30.82,30.53,,,,,,,,141.71,ES
2021-09-10,,,,,,45.53,,,,,,,,,,,,,,,,,41.45,,,,,,,,,,,,,,,,,34.55,,,,,,,,,,,,,,,,,32.55,,,,,,,,,,,,,,,,,31.18,30.82,30.53,,,,,,,,152.32,ES
2021-09-13,,,,,,45.45,,,,,,,,,,,,,,,,,41.95,,,,,,,,,,,,,,,,,34.55,,,,,,,,,,,,,,,,,32.55,,,,,,,,,,,,,,,,,31.18,30.82,30.53,,,,,,,,154.16,ES
2021-09-14,,,,,,45.37,,,,,,,,,,,,,,,,,42.25,,,,,,,,,,,,,,,,,34.85,,,,,,,,,,,,,,,,,32.85,,,,,,,,,,,,,,,,,31.48,31.12,30.83,,,,,,,,153.43,ES
2021-09-15,,,,,,45.25,,,,,,,,,,,,,,,,,42.5,,,,,,,,,,,,,,,,,35.1,,,,,,,,,,,,,,,,,33.1,,,,,,,,,,,,,,,,,31.73,31.37,31.08,,,,,,,,172.78,ES
2021-09-16,,,,,,44.75,,,,,,,,,,,,,,,,,42.25,,,,,,,,,,,,,,,,,34.85,,,,,,,,,,,,,,,,,32.85,,,,,,,,,,,,,,,,,31.48,31.12,30.83,,,,,,,,188.18,ES
2021-09-17,,,,,,44.72,,,,,,,,,,,,,,,,,42.25,,,,,,,,,,,,,,,,,34.85,,,,,,,,,,,,,,,,,32.85,,,,,,,,,,,,,,,,,31.48,31.12,30.83,,,,,,,,166.29,ES
2021-09-20,,,,,,45.9,,,,,,,,,,,,,,,,,42.25,,,,,,,,,,,,,,,,,34.85,,,,,,,,,,,,,,,,,32.85,,,,,,,,,,,,,,,,,31.48,31.12,30.83,,,,,,,,156.75,ES
2021-09-21,,,,,,46.52,,,,,,,,,,,,,,,,,42.25,,,,,,,,,,,,,,,,,34.85,,,,,,,,,,,,,,,,,32.85,,,,,,,,,,,,,,,,,31.48,31.12,30.83,,,,,,,,150.26,ES
2021-09-22,,,,,,47.17,,,,,,,,,,,,,,,,,42.25,,,,,,,,,,,,,,,,,34.85,,,,,,,,,,,,,,,,,32.85,,,,,,,,,,,,,,,,,31.48,31.12,30.83,,,,,,,,175.87,ES
2021-09-23,,,,,,47.46,,,,,,,,,,,,,,,,,42.25,,,,,,,,,,,,,,,,,34.85,,,,,,,,,,,,,,,,,32.85,,,,,,,,,,,,,,,,,31.48,31.12,30.83,,,,,,,,165.19,ES
2021-09-24,,,,,,49.51,,,,,,,,,,,,,,,,,43.0,,,,,,,,,,,,,,,,,34.85,,,,,,,,,,,,,,,,,32.85,,,,,,,,,,,,,,,,,31.48,31.12,30.83,,,,,,,,172.97,ES
2021-09-27,,,,,,50.89,,,,,,,,,,,,,,,,,43.4,,,,,,,,,,,,,,,,,35.05,,,,,,,,,,,,,,,,,32.95,,,,,,,,,,,,,,,,,31.48,31.12,30.83,,,,,,,,174.68,ES
2021-09-28,,,,,,54.89,,,,,,,,,,,,,,,,,43.4,,,,,,,,,,,,,,,,,35.05,,,,,,,,,,,,,,,,,32.95,,,,,,,,,,,,,,,,,31.48,31.12,30.83,,,,,,,,182.71,ES
2021-09-29,,,,,,55.75,,,,,,,,,,,,,,,,,43.4,,,,,,,,,,,,,,,,,35.05,,,,,,,,,,,,,,,,,32.95,,,,,,,,,,,,,,,,,31.48,31.12,30.83,,,,,,,,189.9,ES
